Wed Apr 27 09:08:22 +0000 2022,"RT @academyinexile: AiE stands in solidarity with Turkish filmmaker #ÇiğdemMater, sentenced to 18-years jail on trumped up charges over Gez…"
Wed Apr 27 09:08:13 +0000 2022,"RT @academyinexile: AiE stands in solidarity with Turkish filmmaker #ÇiğdemMater, sentenced to 18-years jail on trumped up charges over Gez…"
Wed Apr 27 09:08:02 +0000 2022,"From yesterday’s protest… We stand by our friends who have been imprisoned following the verdict in the #Gezi trial. On with the struggle, until they’re free! #DefendingGezi #GeziyiSavunuyoruz https://t.co/Ik1GN9hSnp"
Wed Apr 27 09:07:12 +0000 2022,"RT @academyinexile: AiE stands in solidarity with Turkish filmmaker #ÇiğdemMater, sentenced to 18-years jail on trumped up charges over Gez…"
Wed Apr 27 09:06:02 +0000 2022,"RT @academyinexile: AiE stands in solidarity with Turkish filmmaker #ÇiğdemMater, sentenced to 18-years jail on trumped up charges over Gez…"
Wed Apr 27 09:05:56 +0000 2022,"RT @academyinexile: AiE stands in solidarity with Turkish filmmaker #ÇiğdemMater, sentenced to 18-years jail on trumped up charges over Gez…"
Wed Apr 27 09:05:40 +0000 2022,"RT @academyinexile: AiE stands in solidarity with Turkish filmmaker #ÇiğdemMater, sentenced to 18-years jail on trumped up charges over Gez…"
Wed Apr 27 09:05:24 +0000 2022,"RT @academyinexile: AiE stands in solidarity with Turkish filmmaker #ÇiğdemMater, sentenced to 18-years jail on trumped up charges over Gez…"
Wed Apr 27 09:02:44 +0000 2022,"Terrorist Osman Kavala was detained on 18th October 2017 , over charges of the 2013 Gezi Park protests . He was acquitted of all charges in #February 2020 , before an appeals court overturned this verdict ."
Wed Apr 27 08:57:12 +0000 2022,"RT @academyinexile: AiE stands in solidarity with Turkish filmmaker #ÇiğdemMater, sentenced to 18-years jail on trumped up charges over Gez…"
Wed Apr 27 08:57:11 +0000 2022,"RT @PieroCastellano: Meral Akşener seems to be the only opposition politician seeing Gezi for what it was, and not trying to demonize it or…"
Wed Apr 27 08:54:54 +0000 2022,"RT @DuvarEnglish: Several Turkish politicians have slammed the convictions in the Gezi Park case as ""shameful,"" saying that their concerns…"
Wed Apr 27 08:54:53 +0000 2022,"RT @tipintrelations: Today prominent figures of the Gezi resistance are sentenced to 18 years in prison.
This is not a fair trial, but a po…"
Wed Apr 27 08:51:03 +0000 2022,"RT @AlinejadMasih: Turkey’s Islamist regime under Erdogan wants to eradicate the secular opposition

Tayfun Kahraman is sentenced to 18 yea…"
Wed Apr 27 08:50:02 +0000 2022,"RT @freedomhouse: Alongside @POMED, @PENamerica, and @RSF_inter, Freedom House urges Turkish authorities to immediately and unconditionally…"
Wed Apr 27 08:44:36 +0000 2022,RT @sedatsuna: Protesters hold pictures of the victims of Gezi Park protest as they shouts slogans in support of the jailed Turkish busines…
Wed Apr 27 08:40:50 +0000 2022,"Meral Akşener seems to be the only opposition politician seeing Gezi for what it was, and not trying to demonize it or appropriate it.
(Thread) https://t.co/oXHy6Wwnr3"
Wed Apr 27 08:38:39 +0000 2022,RT @GuardianAus: Philanthropist sentenced to life in Turkey in ‘travesty’ trial over Gezi Park protests https://t.co/XjTDk6G8Ym
Wed Apr 27 08:35:06 +0000 2022,RT @MirjamSchmitt: Who are the eight convicts of the Gezi case? - https://t.co/ijNmSTX7V4
Wed Apr 27 08:33:19 +0000 2022,RT @pen_int: ‘The darkest day for the judiciary in #Turkey’. The PEN community stands with #OsmanKavala and his co-defendants and urges the…
Wed Apr 27 08:32:18 +0000 2022,"Turkey did not comply. Instead, while #Kavala was acquitted of the Gezi-related charges, he was not released but re-arrested and charged with ‘espionage’ and ‘attempting to overthrow the constitutional order.’ Later, the acquittal was overturned and the two trials merged"
Wed Apr 27 08:32:17 +0000 2022,"Kavala is the founder of the NGO @anadolu_kultur, which promotes human rights in Turkey. He was arrested in 2017 based on his alleged involvement in the #GeziPark protests, which began as a peaceful sit-in to oppose the Gezi Park’s demolition and turned into mass demonstrations https://t.co/7BOuIdCKJV"
Wed Apr 27 08:32:13 +0000 2022,RT @pen_int: ‘The darkest day for the judiciary in #Turkey’. The PEN community stands with #OsmanKavala and his co-defendants and urges the…
Wed Apr 27 08:31:26 +0000 2022,"RT @HughAWilliamson: After the outrageous life sentence for rights defender Osman Kavala ""Turkey’s international partners should ensure tha…"
Wed Apr 27 08:25:42 +0000 2022,"RT @HughAWilliamson: After the outrageous life sentence for rights defender Osman Kavala ""Turkey’s international partners should ensure tha…"
Wed Apr 27 08:24:25 +0000 2022,"RT @HughAWilliamson: After the outrageous life sentence for rights defender Osman Kavala ""Turkey’s international partners should ensure tha…"
Wed Apr 27 08:23:24 +0000 2022,"RT @maxfrigo: #GeziPark verdict against #Kavala and others in #Turkey was a travesty of justice said today @ICJ_org 

and in full disregard…"
Wed Apr 27 08:22:12 +0000 2022,"RT @maxfrigo: #GeziPark verdict against #Kavala and others in #Turkey was a travesty of justice said today @ICJ_org 

and in full disregard…"
Wed Apr 27 08:17:28 +0000 2022,"RT @PEN_Norway: Joint statement: @PEN_Norway @pen_int @penturkeycenter and Kurdish PEN are deeply shocked at the #GeziCase
decision
 
Such…"
Wed Apr 27 08:17:15 +0000 2022,"After the outrageous life sentence for rights defender Osman Kavala ""Turkey’s international partners should ensure that the unjust conviction of Kavala and the other defendants in the Gezi case has political consequences"" says @HRW https://t.co/uzOs9Qe2FB https://t.co/gvh3pwzFSU"
Wed Apr 27 08:16:29 +0000 2022,"RT @PEN_Norway: Joint statement: @PEN_Norway @pen_int @penturkeycenter and Kurdish PEN are deeply shocked at the #GeziCase
decision
 
Such…"
Wed Apr 27 08:16:12 +0000 2022,Who are the eight convicts of the Gezi case? - https://t.co/ijNmSTX7V4
Wed Apr 27 08:15:21 +0000 2022,RT @CarolineStockf1: Who are the eight convicts of the Gezi case? - english https://t.co/8V364NKUaF
Wed Apr 27 08:13:12 +0000 2022,@bbmhlanga Is it different from Border Gezi Youth Training Centre?
Wed Apr 27 08:09:52 +0000 2022,"RT @AlinejadMasih: Turkey’s Islamist regime under Erdogan wants to eradicate the secular opposition

Tayfun Kahraman is sentenced to 18 yea…"
Wed Apr 27 08:09:49 +0000 2022,RT @bianet_eng: Gezi trial: PACE president says Kavala should be released immediately https://t.co/UC2cAHHWKQ
Wed Apr 27 08:09:39 +0000 2022,"RT @bianet_eng: The Taksim Solidarity platform protested the convictions in Gezi trial: “We have turned into a country where democracy, sep…"
Wed Apr 27 08:07:20 +0000 2022,"RT @bianet_eng: Gezi trial | Çiğdem Mater, a film producer, returned to Turkey in February to attend the hearings. The court ordered her ar…"
Wed Apr 27 08:02:37 +0000 2022,Who are the eight convicts of the Gezi case? - english https://t.co/8V364NKUaF
Wed Apr 27 08:01:08 +0000 2022,RT @pen_int: ‘The darkest day for the judiciary in #Turkey’. The PEN community stands with #OsmanKavala and his co-defendants and urges the…
Wed Apr 27 08:00:37 +0000 2022,@AstroFizikMaho's account has been withheld in Turkey in response to a legal demand. Learn more.
Wed Apr 27 07:58:04 +0000 2022,RT @bianet_eng: Who are the eight convicts of the Gezi trial? Here are their short biographies https://t.co/gWgQUL03n7 https://t.co/ah0PNND…
Wed Apr 27 07:56:23 +0000 2022,RT @esinclairwebb: Who are the eight convicts of the Gezi trial? - english https://t.co/sO6St1UFa1
Wed Apr 27 07:55:43 +0000 2022,"RT @academyinexile: AiE stands in solidarity with Turkish filmmaker #ÇiğdemMater, sentenced to 18-years jail on trumped up charges over Gez…"
